    22034,    21923,        0,        0
    22035,    22224,        0,        0
    22036,  1164583,        0,        0
    22037,  1164583,        0,        0
    22038, 42791010,        0,        0
    22039,    21777,        0,        0
    22040,1000000001,        0,        0
    22041,    21944,        0,        0
    22050,    21962,        0,        0
    22051,     4417,        0,        0
    22052,1000000001,        0,        0
    22053,  1165794,        0,        0
    22054,     4417,        0,        0
    22055,     4417,        0,        0
    22056,    21722,        0,        0
    22057,    22058,        0,        0
    22058,    22055,        0,        0
    22059,     4420,        0,        0
    22060,     4420,        0,        0
    22061,     4420,        0,        0
    22062,    21829,        0,        0
    22063,    21828,        0,        0
    22064,    22054,        0,        0
    22067,  1164221,        0,        0
    22068,  1164221,        0,        0
    22074,    22033,        0,        0
    22075,  1164226,        0,        0
    22076,    21984,        0,        0
    22079,    20729,        0,        0
    22080,    22081,        0,        0
    22081,    21696,        0,        0
    22082,  1164225,        0,        0
    22083,    22007,        0,        0
    22084,    22082,        0,        0
    22087,    22083,        0,        0
    22089,    21855,        0,        0
    22093,  1166525,        0,        0
    22094,    22096,        0,        0
    22095,  1166525,        0,        0
    22096,    22082,        0,        0
    22097,    22096,        0,        0
    22099,    21859,        0,        0
    22100,    22082,        0,        0
    22101,    21727,        0,        0
    22102,  1167196,        0,        0
    22103,  1167131,        0,        0
    22104,  1164143,        0,        0
    22105,    22201,        0,        0
    22107,    21891,        0,        0
    22108,    21890,        0,        0
    22109,  1164143,        0,        0
    22111,  1166525,        0,        0
    22112,  1166525,        0,        0
    22113,    21658,        0,        0
    22114,  1165771,        0,        0
    22115,  1166525,        0,        0
    22116,    22120,        0,        0
    22117,    21658,        0,        0
    22119,    21659,        0,        0
    22120,  1166072,        0,        0
    22121,  1166072,        0,        0
    22123,    22166,        0,        0
    22124,     4493,        0,        0
    22126,  1165437,        0,        0
    22128, 42773535,        0,        0
    22129,  1166513,        0,        0
    22134,     4115,        0,        0
    22136,     4115,        0,        0
    22138,  1164244,        0,        0
    22139,    21926,        0,        0
    22140,    21850,        0,        0
    22141,    21842,        0,        0
    22142,    22004,        0,        0
    22143,    22004,        0,        0
    22144,    21794,        0,        0
    22147,    22212,        0,        0
    22148,  1166513,        0,        0
    22149,    22006,        0,        0
    22150,    21947,        0,        0
    22151,    22213,        0,        0
    22152,  1166513,        0,        0
    22153,  1166513,        0,        0
    22154,    22217,        0,        0
    22155,    22154,        0,        0
    22156,    22010,        0,        0
    22157,    21790,        0,        0
    22159, 42784021,        0,        0
    22160,    21739,        0,        0
    22161,  1164225,        0,        0
    22162,    21878,        0,        0
    22163,    21848,        0,        0
    22164,    21836,        0,        0
    22165,    21905,        0,        0
    22166,  1165771,        0,        0
    22167,    21800,        0,        0
    22169, 42783919,        0,        0
    22170,    21926,        0,        0
    22171,    21929,        0,        0
    22172,  1165866,        0,        0
    22173,    21923,        0,        0
    22174,    21923,        0,        0
    22175,1000000001,        0,        0
    22176,    21777,        0,        0
    22177,    21920,        0,        0
    22184,     4450,        0,        0
    22185,    21718,        0,        0
    22186,    21722,        0,        0
    22187,     4420,        0,        0
    22188,     4420,        0,        0
    22189,1000000001,        0,        0
    22190,  1166575,        0,        0
    22191,    21656,        0,        0
    22194,    22082,        0,        0
    22196,    21872,        0,        0
    22197,    21880,        0,        0
    22198,    21875,        0,        0
    22199,    21887,        0,        0
    22200,    21887,        0,        0
    22201,  1165105,        0,        0
    22202,    22201,        0,        0
    22203,    21902,        0,        0
    22204,  2153630,        0,        0
    22206,    22208,        0,        0
    22208,    21758,        0,        0
    22209,    22128,        0,        0
    22210, 42773535,        0,        0
    22211, 42773535,        0,        0
    22212,     4115,        0,        0
    22213,    22015,        0,        0
    22214,     4115,        0,        0
    22215,    22136,        0,        0
    22216, 42781157,        0,        0
    22217,    22216,        0,        0
    22218,    22216,        0,        0
    22219,    21911,        0,        0
    22220,    21911,        0,        0
    22221,    21881,        0,        0
    22222,  2153649,        0,        0
    22223,    21921,        0,        0
    22224,  1165263,        0,        0
    22225,    21923,        0,        0
    22226,  1164263,        0,        0
    22229,    22230,        0,        0
    22230,    21664,        0,        0
    22231,  1165437,        0,        0
    22232,    22008,        0,        0
    22233,    22005,        0,        0
    22234, 42773535,        0,        0
    22235,    22234,        0,        0
    22236, 42773535,        0,        0
    22237,  1167510,        0,        0
    22238,    22239,        0,        0
    22239,  1166513,        0,        0
    22240,  1166513,        0,        0
    22241,1000000001,        0,        0
    22242,    21959,        0,        0
    22243,    21919,        0,        0
    22244,    21919,        0,        0
    22245,    22052,        0,        0
    22246, 42775571,        0,        0
    22247,     4409,        0,        0
    22248,    21955,        0,        0
    22249,  1166513,        0,        0
    22250,    22243,        0,        0
    22251,    21999,        0,        0
    22252,    21994,        0,        0
    22253,    21868,        0,        0
    22254,    21868,        0,        0
    22255,    21904,        0,        0
    22256,    21890,        0,        0
    22257,    22120,        0,        0
    22258,    22230,        0,        0
    22259,    22241,        0,        0
    22260,    21681,        0,        0
    22263,  1165109,        0,        0
    22265,  1165109,        0,        0
    22266,  1164234,        0,        0
    22268,  1165656,        0,        0
    22270,    22907,        0,        0
    22271,    22489,        0,        0
    22272,     4657,        0,        0
    22273,    22431,        0,        0
    22274,    22432,        0,        0
    22275,900017566,        0,        0
    22276,    22275,        0,        0
    22277,     4701,        0,        0
    22278,    22305,        0,        0
    22279,    21707,        0,        0
    22280,  1166149,        0,        0
    22281,    22321,        0,        0
    22282,    22283,        0,        0
    22283,    22524,        0,        0
    22284,    22316,        0,        0
    22285,900017567,        0,        0
    22286,  1164270,        0,        0
    22287,    22286,        0,        0
    22288,  1165731,        0,        0
    22289,    22483,        0,        0
    22290,    22289,        0,        0
    22291,  1166207,        0,        0
    22292,    22549,        0,        0
    22293,    17488,        0,        0
    22294,    22625,        0,        0
    22295,  1165478,        0,        0
    22296,    22295,        0,        0
    22297,    22296,        0,        0
    22298,    17488,        0,        0
    22299,    22558,        0,        0
    22300,    22356,        0,        0
    22301, 42783057,        0,        0
    22302,  1164327,        0,        0
    22303,    22321,        0,        0
    22304,  1164298,        0,        0
    22305,  1167262,        0,        0
    22306,     4649,        0,        0
    22307,  1167262,        0,        0
    22308,900017556,        0,        0
    22309,900017556,        0,        0
    22310,  1165363,        0,        0
    22311,  1165109,        0,        0
    22312,  1165109,        0,        0
    22313,     4656,        0,        0
    22316,  1164332,        0,        0
    22317,     4646,        0,        0
    22318,     4670,        0,        0
    22319,  1164266,        0,        0
    22320,    22563,        0,        0
    22321,  1164270,        0,        0
    22323,    22551,        0,        0
    22324,     4709,        0,        0
    22325,    22280,        0,        0
    22327,  1165515,        0,        0
    22328,  1165515,        0,        0
    22329,    22291,        0,        0
    22330,  1166207,        0,        0
    22332,  1166149,        0,        0
    22334,    22589,        0,        0
    22337, 42771297,        0,        0
    22338,    22478,        0,        0
    22339,    22397,        0,        0
    22342,    22588,        0,        0
    22343,  1167262,        0,        0
    22344,900017567,        0,        0
    22345,    23027,        0,        0
    22346,900017557,        0,        0
    22347,    22524,        0,        0
    22348,  1166576,        0,        0
    22349,  1164266,        0,        0
    22350,     4507,        0,        0
    22351,  1164327,        0,        0
    22353,  1164327,        0,        0
    22354,    22363,        0,        0
    22355,    22363,        0,        0
    22356,    22363,        0,        0
    22358,  1166135,        0,        0
    22359,  1165705,        0,        0
    22360,    22359,        0,        0
    22361,    22359,        0,        0
    22362,    22281,        0,        0
    22363,    22319,        0,        0
    22366,  1164275,        0,        0
    22369,  1165518,        0,        0
    22370,  1167262,        0,        0
    22371,  1167262,        0,        0
    22372,     4672,        0,        0
    22373,     4672,        0,        0
    22375,900017567,        0,        0
    22376,  1164275,        0,        0
    22378,  1164269,        0,        0
    22379,  1166149,        0,        0
    22380,  1165657,        0,        0
    22381,  1165656,        0,        0
    22382,    22268,        0,        0
    22383, 42790942,        0,        0
    22386,  1166149,        0,        0
    22387,  1164270,        0,        0
    22388,  1167262,        0,        0
    22389,  1167262,        0,        0
    22390,  1167262,        0,        0
    22391,    22305,        0,        0
    22392,     4712,        0,        0
    22393,     4712,        0,        0
    22395,     4712,        0,        0
    22396,     4712,        0,        0
    22397,    21765,        0,        0
    22398,     4712,        0,        0
    22403,  1167657,        0,        0
    22406,    22499,        0,        0
    22410,     4712,        0,        0
    22411,    22547,        0,        0
    22412,  1165731,        0,        0
    22416,    22420,        0,        0
    22417,  1165731,        0,        0
    22418,  1166826,        0,        0
    22419, 42757633,        0,        0
    22420, 42757633,        0,        0
    22421,    22535,        0,        0
    22422,    22624,        0,        0
    22423, 42757633,        0,        0
    22424,    22623,        0,        0
    22425,    22351,        0,        0
    22428,  1165518,        0,        0
    22431,  1164233,        0,        0
    22432,     4702,        0,        0
    22434,    22703,        0,        0
    22436,     4699,        0,        0
    22437,     4659,        0,        0
    22439,  1167235,        0,        0
    22441,  1167235,        0,        0
    22442,  1167075,        0,        0
    22443,  1167235,        0,        0
    22445,  1167235,        0,        0
    22448,    22277,        0,        0
    22450,900017567,        0,        0
    22451,  1166263,        0,        0
    22452,  1164282,        0,        0
    22453,  1164282,        0,        0
    22454,     4656,        0,        0
    22456,     4670,        0,        0
    22468,  1164269,        0,        0
    22469,  1164275,        0,        0
    22470,    22469,        0,        0
    22471,  1164275,        0,        0
    22474,    23137,        0,        0
    22477,     4646,        0,        0
    22478, 42755744,        0,        0
    22479,    21767,        0,        0
    22480,    22337,        0,        0
    22482,  1167657,        0,        0
    22483,  1165731,        0,        0
    22484, 42764676,        0,        0
    22485,  1166576,        0,        0
    22487,900017549,        0,        0
    22489,    22381,        0,        0
    22492,  1164269,        0,        0
    22493,    22492,        0,        0
    22496,  1164269,        0,        0
    22497,    22679,        0,        0
    22498, 42785996,        0,        0
    22499,    22306,        0,        0
    22500,    22598,        0,        0
    22501,    22683,        0,        0
    22503,    23004,        0,        0
    22506, 42785996,        0,        0
    22507,900017567,        0,        0
    22508,    22321,        0,        0
    22509,    21706,        0,        0
    22510,  1164270,        0,        0
    22511,  1164270,        0,        0
    22512,    22891,        0,        0
    22513,900017566,        0,        0
    22517,900017566,        0,        0
    22518,  1164270,        0,        0
    22519,  1164333,        0,        0
    22520,    22270,        0,        0
    22521,900017557,        0,        0
    22522,  1166149,        0,        0
    22523,900017567,        0,        0
    22524,900017567,        0,        0
    22525,900017567,        0,        0
    22526,    22287,        0,        0
    22527,  1164323,        0,        0
    22528,    22589,        0,        0
    22529,    22589,        0,        0
    22530,    22316,        0,        0
    22531,  1164270,        0,        0
    22532,    22339,        0,        0
    22533,    22396,        0,        0
    22534,    22533,        0,        0
    22535,    22551,        0,        0
    22536,    22538,        0,        0
    22538,    22626,        0,        0
    22540,900017574,        0,        0
    22542,  1166207,        0,        0
    22543, 42765190,        0,        0
    22544,    22552,        0,        0
    22545,    22552,        0,        0
    22546,    22424,        0,        0
    22547,    22292,        0,        0
    22548,    22422,        0,        0
    22549,    22550,        0,        0
    22550,    21764,        0,        0
    22551,    22359,        0,        0
    22552,    22556,        0,        0
    22555,  1166259,        0,        0
    22556,    22359,        0,        0
    22557,    22558,        0,        0
    22558,  1165975,        0,        0
    22562,  1164327,        0,        0
    22563,    22358,        0,        0
    22570,    22558,        0,        0
    22571,    22328,        0,        0
    22572,  1165480,        0,        0
    22573,    22304,        0,        0
    22574,    22304,        0,        0
    22575,    22576,        0,        0
    22576,    22304,        0,        0
    22579,    22354,        0,        0
    22580,    22572,        0,        0
    22581, 42758137,        0,        0
    22582,     4509,        0,        0
    22583,     4509,        0,        0
    22584,     4509,        0,        0
    22585,    22936,        0,        0
    22586,    23024,        0,        0
    22587,     4509,        0,        0
    22588,    24513,        0,        0
    22589,    22551,        0,        0
    22590,     4652,        0,        0
    22591,    22317,        0,        0
    22593,     4507,        0,        0
    22594,     4507,        0,        0
    22596,     4702,        0,        0
    22597,    22598,        0,        0
    22598,    22501,        0,        0
    22599,    22605,        0,        0
    22604,    22659,        0,        0
    22605,    22614,        0,        0
    22606,    22659,        0,        0
    22613,  1165652,        0,        0
    22614,    22660,        0,        0
    22616,  1164234,        0,        0
    22622,     4651,        0,        0
    22623,  1167278,        0,        0
    22624,    22298,        0,        0
    22625,    22293,        0,        0
    22626,     4704,        0,        0
    22628,    22660,        0,        0
    22629,    22660,        0,        0
    22630,  1165652,        0,        0
    22631,    22659,        0,        0
    22633,  1165109,        0,        0
    22635,    22659,        0,        0
    22644,     4670,        0,        0
    22645,    22784,        0,        0
    22650,  1166149,        0,        0
    22651,  1165109,        0,        0
    22652,     4673,        0,        0
    22657,    22659,        0,        0
    22658,  1167269,        0,        0
    22659,  1167269,        0,        0
    22660,  1167269,        0,        0
    22668,  1164269,        0,        0
    22676,    22677,        0,        0
